lat,lon,altitude,delta_lat,delta_lon,distance,cumulative_distance,delta_altitude,gradient,color
47.755268,-122.272575,9.9,-0.0001200000000025625,-0.00016800000000216642,22.94529186885387,9.320042158963087,-0.5999999999999996,-2.6149155278972267,"[58, 83, 139, 255]"
47.755136,-122.2728,9.9,-0.00013200000000068712,-0.0002250000000003638,28.991945430084403,9.349034104393173,0.0,0.0,"[58, 83, 139, 255]"
47.755048,-122.272991,10.4,-8.79999999980896e-05,-0.00019100000000094042,23.372243677522903,9.372406348070696,0.5,2.139289692931151,"[54, 91, 140, 255]"
47.75495,-122.273199,11.4,-9.800000000126374e-05,-0.0002080000000006521,25.55423742186486,9.39796058549256,1.0,3.913245320106381,"[46, 109, 142, 255]"
47.754846,-122.273421,12.7,-0.00010400000000032605,-0.00022199999999372722,27.246060760383994,9.425206646252946,1.299999999999999,4.771331942011265,"[37, 130, 142, 255]"
47.75471,-122.273577,10.9,-0.00013599999999769352,-0.0001560000000040418,23.00120886868556,9.44820785512163,-1.799999999999999,-7.825675642859648,"[49, 100, 141, 255]"
47.754585,-122.273774,10.6,-0.00012500000000414957,-0.00019700000000000273,25.92994581760905,9.47413780093924,-0.3000000000000007,-1.1569634665270703,"[52, 95, 141, 255]"
47.75447,-122.274018,12.0,-0.00011500000000097543,-0.00024399999999502597,29.97890834780463,9.504116709287043,1.4000000000000004,4.669949898634394,"[42, 119, 142, 255]"
47.75436,-122.274207,11.4,-0.00010999999999938836,-0.00018900000000598993,24.303891157463774,9.528420600444507,-0.5999999999999996,-2.4687404832116298,"[46, 109, 142, 255]"
47.754265,-122.274394,11.8,-9.500000000173259e-05,-0.0001869999999968286,23.31112375775757,9.551731724202266,0.40000000000000036,1.7159189928237017,"[43, 115, 142, 255]"
47.754146,-122.274596,10.6,-0.00011899999999798183,-0.0002020000000015898,26.05611131674804,9.577787835519013,-1.200000000000001,-4.605445476542308,"[52, 95, 141, 255]"
47.754052,-122.274817,10.6,-9.399999999715192e-05,-0.00022099999999625197,26.691182593063214,9.604479018112077,0.0,0.0,"[52, 95, 141, 255]"
47.753947,-122.275034,10.6,-0.00010500000000490672,-0.000217000000006351,26.792107022019888,9.631271125134097,0.0,0.0,"[52, 95, 141, 255]"
47.753851,-122.275257,11.1,-9.599999999920783e-05,-0.00022299999999120246,26.982983686686712,9.658254108820783,0.5,1.853019687539958,"[48, 103, 141, 255]"
47.753746,-122.275464,10.6,-0.0001049999999978013,-0.00020700000000317686,25.796221405510074,9.684050330226293,-0.5,-1.9382683693868437,"[52, 95, 141, 255]"
47.753658,-122.275676,11.6,-8.79999999980896e-05,-0.00021200000000476393,25.510697997303886,9.709561028223597,1.0,3.9199241044117477,"[44, 112, 142, 255]"
47.753557,-122.275904,10.9,-0.0001010000000007949,-0.00022799999999278953,27.71464398414231,9.737275672207739,-0.6999999999999993,-2.5257405449643278,"[49, 100, 141, 255]"
47.753479,-122.276085,11.0,-7.80000000020209e-05,-0.00018099999999776628,21.9045354784837,9.759180207686223,0.09999999999999964,0.4565264581767882,"[49, 102, 141, 255]"
47.753517,-122.276085,11.3,3.8000000003535206e-05,0.0,4.223282000392899,9.763403489686617,0.3000000000000007,7.103480183707628,"[46, 107, 142, 255]"
47.753508,-122.276144,11.2,-9.000000005698894e-06,-5.900000000735872e-05,6.633052617716412,9.770036542304332,-0.10000000000000142,-1.5076014885349849,"[47, 105, 141, 255]"
47.753481,-122.276278,11.0,-2.69999999957804e-05,-0.00013400000000274304,15.191932982644138,9.785228475286976,-0.1999999999999993,-1.3164881666374328,"[49, 102, 141, 255]"
47.753413,-122.276406,10.8,-6.799999999884676e-05,-0.00012799999998946987,16.1086386365929,9.80133711392357,-0.1999999999999993,-1.2415698465398117,"[50, 98, 141, 255]"
47.753303,-122.276567,10.4,-0.00010999999999938836,-0.00016100000000562886,21.670965083319818,9.82300807900689,-0.40000000000000036,-1.8457876631801742,"[54, 91, 140, 255]"
47.753237,-122.276803,10.4,-6.600000000389628e-05,-0.00023600000000101318,27.235178297432743,9.850243257304323,0.0,0.0,"[54, 91, 140, 255]"
47.753144,-122.277012,10.3,-9.299999999967667e-05,-0.00020899999999812735,25.42388129687359,9.875667138601196,-0.09999999999999964,-0.39333097426118324,"[54, 90, 140, 255]"
47.753053,-122.277227,10.2,-9.099999999762076e-05,-0.00021499999999718966,25.947088954989745,9.901614227556188,-0.10000000000000142,-0.3853996884716849,"[55, 88, 140, 255]"
47.752953,-122.277401,9.4,-0.00010000000000331966,-0.00017400000000122873,22.30435408152584,9.923918581637713,-0.7999999999999989,-3.5867436334442866,"[62, 73, 137, 255]"
47.752868,-122.277644,9.6,-8.499999999855845e-05,-0.00024299999999755073,28.611331977980754,9.952529913615694,0.1999999999999993,0.6990237300169005,"[60, 77, 138, 255]"
47.752755,-122.277914,10.3,-0.00011299999999891952,-0.00027000000000043656,32.52957082736636,9.98505948444306,0.7000000000000011,2.151888211851561,"[54, 90, 140, 255]"
47.752641,-122.278161,10.3,-0.00011400000000350019,-0.00024700000000166256,30.234097988208728,10.015293582431267,0.0,0.0,"[54, 90, 140, 255]"
47.752495,-122.278457,10.1,-0.00014599999999376223,-0.00029600000000584714,36.68125816205641,10.051974840593324,-0.20000000000000107,-0.5452375682328252,"[56, 86, 139, 255]"
47.752415,-122.278683,10.1,-8.000000000407681e-05,-0.00022599999999783904,26.64463362288527,10.07861947421621,0.0,0.0,"[56, 86, 139, 255]"
47.752342,-122.278931,10.0,-7.300000000043383e-05,-0.0002479999999991378,28.731742324298626,10.107351216540508,-0.09999999999999964,-0.34804711413351697,"[57, 85, 139, 255]"
47.752252,-122.27919,9.9,-9.000000000014552e-05,-0.0002589999999997872,30.47337344090842,10.137824589981417,-0.09999999999999964,-0.3281553327002401,"[58, 83, 139, 255]"
47.752144,-122.279438,10.5,-0.00010799999999733245,-0.0002479999999991378,30.062637273042572,10.16788722725446,0.5999999999999996,1.9958328823600078,"[53, 93, 140, 255]"
47.752028,-122.279714,10.0,-0.00011599999999845068,-0.00027599999999949887,33.273464923689794,10.20116069217815,-0.5,-1.5026989258459034,"[57, 85, 139, 255]"
47.75199,-122.279925,10.2,-3.8000000003535206e-05,-0.0002110000000072887,23.82758991381789,10.224988282091967,0.1999999999999993,0.8393631110967587,"[55, 88, 140, 255]"
47.752017,-122.280011,10.3,2.7000000002885827e-05,-8.59999999960337e-05,10.017934079770308,10.235006216171737,0.10000000000000142,0.9982098025773217,"[54, 90, 140, 255]"
47.752007,-122.280092,10.3,-1.0000000003174137e-05,-8.099999999444663e-05,9.070603884243475,10.24407682005598,0.0,0.0,"[54, 90, 140, 255]"
47.751916,-122.280219,10.2,-9.099999999762076e-05,-0.00012700000000620548,17.364023883297623,10.261440843939278,-0.10000000000000142,-0.5759033774204317,"[55, 88, 140, 255]"
47.751805,-122.280327,10.0,-0.00011100000000396903,-0.00010799999999733245,17.212198510008868,10.278653042449287,-0.1999999999999993,-1.1619666127119066,"[57, 85, 139, 255]"
47.751672,-122.280453,9.6,-0.00013299999999816237,-0.00012599999999451938,20.361501964645633,10.299014544413932,-0.40000000000000036,-1.9644916209743952,"[60, 77, 138, 255]"
47.751558,-122.280695,9.6,-0.00011399999999639476,-0.0002420000000000755,29.73046150131306,10.328745005915245,0.0,0.0,"[60, 77, 138, 255]"
47.751399,-122.28086,10.1,-0.00015900000000357295,-0.0001650000000097407,25.466599118652738,10.354211605033898,0.5,1.9633559929632707,"[56, 86, 139, 255]"
47.751304,-122.281029,9.5,-9.500000000173259e-05,-0.00016899999999964166,21.54663920405398,10.375758244237952,-0.5999999999999996,-2.784657014571025,"[61, 75, 137, 255]"
47.751188,-122.281236,10.4,-0.00011599999999845068,-0.00020700000000317686,26.37181170436932,10.402130055942322,0.9000000000000004,3.412734817346231,"[54, 91, 140, 255]"
47.751059,-122.281383,10.2,-0.00012900000000115597,-0.0001469999999983429,21.736129083300828,10.423866185025624,-0.20000000000000107,-0.9201270347334046,"[55, 88, 140, 255]"
47.750898,-122.28154,10.6,-0.00016099999999852344,-0.00015700000000151704,24.992687653051263,10.448858872678676,0.40000000000000036,1.60046812712904,"[52, 95, 141, 255]"
47.750705,-122.281679,9.9,-0.0001929999999958909,-0.00013899999999011925,26.433798440546713,10.475292671119222,-0.6999999999999993,-2.6481249055991576,"[58, 83, 139, 255]"
47.750503,-122.281786,9.9,-0.0002020000000015898,-0.00010699999999985721,25.40516966410122,10.500697840783323,0.0,0.0,"[58, 83, 139, 255]"
47.750391,-122.281868,9.9,-0.00011200000000144428,-8.200000000613272e-05,15.427118079454994,10.516124958862777,0.0,0.0,"[58, 83, 139, 255]"
47.750145,-122.281996,10.3,-0.0002459999999970819,-0.00012800000000368073,30.8197885453292,10.546944747408109,0.40000000000000036,1.2978674380315343,"[54, 90, 140, 255]"
47.749992,-122.282068,10.3,-0.00015300000000451064,-7.199999998874773e-05,18.793010089828282,10.565737757497937,0.0,0.0,"[54, 90, 140, 255]"
47.749813,-122.282152,10.4,-0.00017899999999571037,-8.400000000108321e-05,21.975471498978496,10.587713228996915,0.09999999999999964,0.45505280742052806,"[54, 91, 140, 255]"
47.749668,-122.282247,11.0,-0.00014500000000339242,-9.500000000173259e-05,19.26587432514465,10.60697910332206,0.5999999999999996,3.114314927389078,"[49, 102, 141, 255]"
47.749495,-122.28233,10.5,-0.00017299999999664806,-8.300000000360797e-05,21.32537031794877,10.628304473640007,-0.5,-2.344625169670177,"[53, 93, 140, 255]"
47.749325,-122.282446,11.2,-0.00017000000000422233,-0.00011599999999134525,22.873043431104808,10.651177517071114,0.6999999999999993,3.0603710525381014,"[47, 105, 141, 255]"
47.749118,-122.282509,10.4,-0.00020699999999607144,-6.300000001147055e-05,24.047665009566742,10.675225182080679,-0.7999999999999989,-3.326726314932196,"[54, 91, 140, 255]"
47.748952,-122.282626,11.2,-0.0001660000000001105,-0.00011699999998882049,22.571069537635687,10.697796251618316,0.7999999999999989,3.5443601760477264,"[47, 105, 141, 255]"
47.748779,-122.282694,10.8,-0.00017300000000375348,-6.800000001305762e-05,20.659003294217495,10.718455254912532,-0.3999999999999986,-1.9362018307628595,"[50, 98, 141, 255]"
47.748586,-122.282775,10.7,-0.0001929999999958909,-8.099999999444663e-05,23.262324591543003,10.741717579504076,-0.10000000000000142,-0.4298796519946951,"[51, 97, 141, 255]"
47.748424,-122.282878,10.8,-0.0001620000000031041,-0.00010299999999574538,21.335504093234118,10.763053083597311,0.10000000000000142,0.4687023074918266,"[50, 98, 141, 255]"
47.748254,-122.282973,11.0,-0.0001699999999971169,-9.500000000173259e-05,21.643589059832088,10.784696672657143,0.1999999999999993,0.9240611593904977,"[49, 102, 141, 255]"
47.74813,-122.283048,11.1,-0.0001239999999995689,-7.499999999538431e-05,16.105954663057034,10.8008026273202,0.09999999999999964,0.6208883738470606,"[48, 103, 141, 255]"
47.747998,-122.283112,11.1,-0.00013200000000068712,-6.400000000894579e-05,16.303754167807618,10.817106381488006,0.0,0.0,"[48, 103, 141, 255]"
